video_id,title,description,published_at,channel_title,category_id,tags,duration,caption,view_count,like_count,dislike_count,favorite_count,comment_count,category_name
sNWmf5l3p6I,Shinchan And Nobita Celebrate Diwali In Gta 5 🎇,"Shinchan And Nobita Celebrate Diwali In Gta 5 🎇





Subscribe For Next Video 📸 







Thanks For Watching 🎈 
~Tyro Gaming",2024-10-29T14:16:46Z,Tyro Gaming,20,"['harshtatsuya', 'Funny Game', 'junkeyy', 'epic depic', 'Shivang mini', 'Shinchan game', 'Doraemon Game', 'Nobita Game', 'Shinchan in hindi', 'Green Gaming', 'Gaming with Demon', 'Shinchan Gaming', 'Frostbite Gaming', 'Epic Playz', 'VeryNuclear', 'Rock Indian Gamer', 'Amaan-T', 'Flight Gamer', 'Hindustani gamer Loggy', 'Proboiz', 'Tyro Gaming', 'Proboii', 'MythPlays', 'Taro gaming', 'Funny Game Gta 5 😂', 'Shinchan And Nobita Celebrate Diwali In Gta 5 🎇', 'Diwali In gta 5', 'Gta V', 'Gta 5']",PT10M23S,False,424549,5980,0,0,1341,Gaming
ySVMxaNQgwE,"Girls Night కాస్త Family Night అయింది | Harini, Ayaansh, Mashivan, Sidshnu  #agaro #everydayexpert","#agaro #everydayexpert  #Neelimeghalaloo #everydayexpert #agaro #agarolifestyle  #kitchenexpert  #gharkaexpert

Product Name : Agaro Magma air compression leg massager
Product Link : https://www.amazon.in/dp/B08WRV8SMC/ 

We are professional from TV industry. we have acted in many telugu serials . we are here  to entertain you guys. For more videos do like share and comment dont forget to subscribe. https://bit.ly/3u1448L

Powered BY #TamadaMedia

Follow us on Insta 
https://www.instagram.com/indra_actor_official/?hl=en
https://www.instagram.com/raamimeghna/?hl=en

To Follow : NMFoods On Insta
https://www.instagram.com/nmfoodsofficial/?igshid=YmMyMTA2M2Y%3D


#NEELIMEGHAALALOO  #indraneil #meghnaraami",2024-10-29T06:30:31Z,Neeli Meghaalaloo,24,"['Crazy Couples Girls Night', 'Crazy Couples Family Night', 'Crazy Couples', 'Harini', 'Ayaansh', 'Mashivan', 'Sidshnu', 'Family Meetup', 'Family Vacation', 'Neelimeghana YouTube channel', 'Indraniel', 'Meghana raamie', 'Meghana Telugu actress', 'Neeli meghaalaloo', 'Neelimeghana', 'Crazy couples Gang', 'Mahishivan', 'Mahi', 'Vishnu Priya', 'Siddu', 'Crazy family', 'Meghana new videos', 'Family entertainment', 'Crazy couples Meetup', 'Crazy couples Party', 'Crazy couples New Video', 'Crazy couples Latest Video', 'Crazy couples Vlogs', 'Vlogs']",PT22M56S,False,225952,5368,0,0,64,Entertainment
Hf9pXbnWIK8,REAL MADRID 0 - 4 FC BARCELONA | RESUMEN LALIGA EA SPORTS,"El FC Barcelona se lleva El Clásico ante el Real Madrid en el Santiago Bernabéu con un doblete de Lewandowski y los golazos de Lamine Yamal y Raphinha #elclasico #elclásico #RealMadridBarça J11 LALIGA EA Sports 2024/2025

Suscríbete al canal de LALIGA EA SPORTS: http://goo.gl/Cp0tC",2024-10-26T21:13:36Z,LALIGA EA SPORTS,17,"['liga', 'laliga', 'football', 'resumen', 'goles', 'highlights', 'goal', 'gol', 'ea sports', 'ea', 'laliga ea sports', 'Resumen LALIGA', 'LALIGA Resumen', 'ElClásico', '#ElClasico', 'ElClasico', 'El Clásico', 'El Clasico', 'Resumen Real Madrid - FC Barcelona', 'Real Madrid - FC Barcelona resumen', 'Highlights Real Madrid - FC Barcelona', 'Real Madrid - FC Barcelona Highlights', 'Resumen Real Madrid', 'Resumen Barcelona', 'Real Madrid', 'Barça', 'Barca', 'FC Barcelona', 'Barcelona', 'Raphinha goal', 'Raphinha', 'Lamine goal', 'Lewandowski goal', 'Lewy', 'doblete']",PT3M35S,False,14563469,311868,0,0,15490,Sports
yahj8jTKTgs,Veera(வீரா) | திங்கள்-வெள்ளி இரவு 8 மணிக்கு | 31 Oct 24 | Promo | Zee Tamil,"#Veera #Maaran #Kanmani #Ramachandran #Valli #Raghavan #Promo #ZeeTamil
Zee5 Paid Subscription Link: https://bit.ly/32gxIJ4
Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

To Free Download ZEE5 Mobile app click the link below
Playstore: http://bit.ly/Zee5PlayStore
iTunes: http://bit.ly/Zee5ITunes

Connect with Zee Tamil on Social Media
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter",2024-10-30T14:30:32Z,Zee Tamil,24,"['Zee Tamil', 'zeetamil', 'ஜீ தமிழ்', 'zee தமிழ்', 'Tamil channel', 'tamil tv serial', 'tamil serial', 'zee tamil show', 'entertainment', 'daily soaps', 'family', 'drama', 'comedy', 'horror', 'thriller', 'romance', 'romantic', 'tamil', 'free', 'download', 'mobile', 'story', 'episode', 'latest', 'scene', 'full episode', 'best scene', 'webisode', 'precap', 'preview', 'promo', 'complete series', 'video', 'youtube', 'tv', 'popular shows', 'zee5', 'ZEEL']",PT30S,False,802541,17788,0,0,102,Entertainment
PJDmCAbxCRY,"Travel During Festival | Parithabangal, DAN JR VLOGS, Auto Kaaran,Explore with Tamil |Digital Diwali","Travel During Festival | Parithabangal, Auto Kaaran, DAN JR VLOGS | Blacksheeps Digital Diwali 2024 

Title Sponsor: GT Holidays 
Visit: https://www.gtholidays.in/
Follow us on Instagram : @gtholidays.in


Presented by: Lalithaa Jewellery 
Visit: https://www.lalithaajewellery.com/
Follow us on Instagram : @lalithaajewellery_


Powered by: The legend Saravana Stores 
Visit: https://saravanastoreslegend.co.in/
Follow us on Instagram: @thelegendsaravanastores


#parithabangal #gopisudhakar #danjrvlogs #autokaaran 
#BlacksheepDigitalDiwali #Diwali2024 #CelebrateWithBlacksheep 

This Video May Include Promotional Contents. Blacksheep shall not be liable for any direct, indirect or consequential losses occured out of the contents in the ad. Therefore , use of any information from the ad is at viewer’s own risk.

**********************************
Blacksheep Value OTT:
Download Blacksheep Value App Playstore Link : https://rb.gy/fj5hfm

Download Blacksheep Value Appstore Link : 
https://apple.co/3QVKe9I

**********************************

For more such YouTube Funs subscribe us https://www.youtube.com/c/BlackSheepTamil

**********************************

Blacksheep - a frontrunner in the entertainment sector, ever since its inception, 
has strived hard to bring out the best content that caters to the needs of audience from different age categories, from 6 to 60. Started afresh, as a YouTube channel, by a small passionate ‘Atti’ gang, Blacksheep kick-started with one subscriber and has now skyrocketed to a million plus Blacksheep Family. The humongous growth is made feasible with the enormous support of the people who extended their unconditional love to every single venture of ours.  Be it the first ever regional OTT in Tamil, or the continuous live marathon for 110 hours for an OTT launch, or the first ever Digital awards in India or the first 100 million views for a Tamil web series, or first ever YouTube to venture into Television arena with a channel launch, we have always set a benchmark when it comes to uniqueness and creativity in entertainment sector. Indeed the latest venture is the Big screen where we have produced a Blockbuster movie and now about to release a full length feature film with the BS family.Watch, Share and Subscribe ....

**********************************

Like us on https://www.facebook.com/BlackSheepTamil/
Follow us on https://twitter.com/BlackSheepTamil
Follow us on https://www.instagram.com/blacksheeptamil/

**********************************

Watch our other channels 

Blacksheep Studios : http://www.youtube.com/@BlackSheepStudiosofficial

Blacksheep Go : https://www.youtube.com/channel/UCkLHrdpCoa_jIgySl1a02tQ

Blacksheep Cinemas : https://www.youtube.com/channel/UC4cgYeDhc_jmP9Nf2zESowg

Chithiram TV : https://youtube.com/@chithiramtvofficial

**********************************

Website : blacksheepindia.com 
Contact : 044-69095023 , 044-69095055
Mail Id : reach@blacksheepindia.com",2024-10-29T13:30:07Z,Black Sheep,24,"['black sheep', 'blacksheep channel', 'black sheep tamil', 'parithabangal', 'black sheep digital diwali', 'black sheep digital diwali 2024', 'black sheep digital awards', 'blacksheep latest video', 'travel during festivals', 'parithabangal videos', 'festival parithabangal', 'tavel parithabangal', 'dan jr vlogs', ""blacksheep's digital diwali"", 'blacksheep team with parithabangal', 'auto kaaran videos', 'parithabangal diwali videos', 'diwali parithabangal', 'blacksheep parithabangal videos', 'diwali celebration']",PT9M25S,False,158705,7114,0,0,90,Entertainment
m9s1NQG3TNY,MR BEAST PARODY 🤑 Ft. INDIAN CREATORS | CARRYMINATI,"Download WinZO & get a sign up bonus: https://winzo.onelink.me/gu8K/vgbt42qh 

Subscribe nhi kiya toh Gareeb ka shrap lagega, jao jaldi subscribe karo 

Credits:
Created By: CarryMinati
Producers: CarryMinati & Deepak Char
Written By: Vishal Dayama & CarryMinati 
Directed By: Vishal Dayama, CarryMinati & Sachin Negi 
Co-Producer: Naveed Manakkodan
Production House: One Hand Clap Media Pvt Ltd
Executive Producer: Akshay Gajra
Cinematography By: Abhijeet Chaudhary
Line Producer: Amit Kumar
Editors: Shashwata Datta, Ankur Sharma
Production Designer: Bajarang R. Yadav
Project Manager: Hitanshu 'rAge' Soneji 
Thumbnail Direction: Kunal Saraf 
BTS: Prathamesh
US Segment Directed by: CarryMinati 
US Shoot Shot by: MrBeast Team 
US Shoot Produced by: MrBeast Team & Deepak Char
US Shoot Location: MrBeast Studio 
US Shoot HMU: MrBeast Team
Main Cast:
Mr Least: CarryMinati
Titu Mama: Bhuvan Bam
Ashish Chanchlani 
Harsh Beniwal
ishowspeed: Purav Jha 
Beer Biceps: Ranveer Allahbadia
Fukra Insaan: Abhishek Malhan
Triggered Insaan: Nischay Malhan
Technical Guruji: Gaurav Chaudhry
Mortal: Naman Mathur
Techno: Ujjwal Chaurasia
Mythpat: Mithilesh Patankar
Kabita’s Kitchen: Kabita Singh
Round2hell: Wasim Ahmad, Nazim Ahmed, Zayn Saifi
Not Your Type: Aayu
Playing Chandler: Nishant Raghuvanshi
Playing Karl: Vansh Sayani
Casting Director: Shivam Gupta
Associate Casting Director: Solanki Sharma
Makeup Team:
Makeup & Prosthetic Designer:Yash Mhatre,Rupesh Pandit,Amod Doshi
Make Up & Hair :Karan Singh & Karan’s Makeup Academy Group (Munna Singh, Rakesh Lohar, Sujit Prasad)
Makup for Bhuvan Bam: Raj Kishor Singh
Stylist: Rizilia Kinny
Stylist Assitant: Ankita Soni
Direction Team:
Chief AD: Kelvin James Mendonca
Director’s Assistant: Pradyumna Bawari
2nd AD: Kushal Asnani
3rd AD: Riya Jani
Production Team:
Production Controller: Rohit Ranjan
Production Manager: Kashish Jolly
Shoot Accountant: Dilmeet Kaur
Production Intern: Sameer Salmani
DOP Team:
1st AC: Kushal Desai
2nd AC: Vanshikha Singh
3rd AC: Shardul Tikone
Focus pullers: Sushil Kumar Goswami, Babu Kanttoappa Tipanpally , Gopal Sharma
Gaffer: Deepak Takke
DIT: Jitendra Yadav
Art Team:
1st Asst. Art Director: Aditya Divan
2nd Asst. Art Director: Kaushik kachori
3rd Asst. Art Director: Sanskriti
Art boys: Ashish kumar , Shivam kumar, Subhas Yadav, Deepak, Sanjib mondal, Sagre alam, Firoz Shaikh, Dev Das, Sumeet
Setting Team: Shaikh Jane Alam
Sound Team:
Sound Designer: Deepak Poojary, Vikhyat Paniyadi
Dialogue Editor: Vikhyat Paniyadi
Sound Effects Editor: Mayur Agam
Sound Team On Set:
Sound on Set: SS Sound
Sound Recordist: Akhilesh P Singh
Boom Operator: Abhishek Rathour
Finance Team:
Head of Finance: Amruta Purohit
Senior Manager Finance: Naseef Anwer
Senior Associates Finance: Aarthi Santosh Vyas, Mayur Uthekar and Sarayash Shukla
Associate: Suraj Kumar
VFX Team:
VFX Studio: Sharpcom Media
VFX Supervisor: Sachin Toraskar
VFX Producer: Kapil Gyanchandani
Comp: Ajit Apa Udhare , Prashant Pawar
Roto: Gurakh Khairnar
3D Motion Designer: Shailesh Kumar
Online Editor (Motion Graphics): Debajit Dey
Online Clean Up Post:
Studio: Picturepost Studios Ltd
Online Artist: Rahul Pasi
Online Assist: Om Singh
Post Grade:
DI Colorist: Manual Martos (Nube) 
Asstiant Colorist - Muzammil Khan, Ayush Badrike
DI Producer: Aaqib Chunawala
Thumbnail & SRT Coordination: Shubham Verma
Thumbnail by: Hritik 'Ritz' Singh 
English Subtitles: Humour me, Clifford Afonso 
Camera Attendant: Hs Shivraj, Amit Yadav, Niraj Maurya, Aryan Panday, Nitesh Singh, Mahendrprtsp Singh, Samem Ali, Raju Kumar.
Light Team:
Electrician: Alam Shaikh
Best Boy: Sakil Khan
Operator: Rahul Gule
Light Men: Sonu, Aslam Shaikh, Kiron Shaikh, Moni Roy, Raju Sharma, Amit Kumar, Mevalal Cobay, Erfan Khan, Ajay Sharma, Arif Shaikh, Babon Sharma, Ahil Khan, Laxman Das, Hamja Shaikh, Jamir SK, Arvin Sharma
Spot Team:
Spot Incharge: Ayaan Khan
Production Boys: Shahid, Moin, Manish, Maqsood ,Sajid, Rafiq, Sandeep, Anil, Ashraf
Craft: Ali Brothers Tea & Craft Properties
Dressmen: Umesh Prasad Yadav & Team
Junior’s Coordinator: Shree Guru Communications
Lights Equipment’s: A 1 Lights & Grip 
Sound Equipment’s: S S Sound
Camera Equipment’s: Nishu Video Tech
Vanity: Shiddhivinayak Vanity
Car: Tasco International LLP & Anil Tours & Travels
Facilities: Jyotsna Equipments
Catering: Laxmi Food Supplier (Chirag Patel) & Siddhivinayak caterers
Studio: Moonlit Studios
Location 1: Vrundavan Entertainment Pvt Ltd
Location 2: Drama Company & Aditi Essential Pvt Ltd (Aarya Bunglow)

CarryisLive► @CarryisLive 
Instagram► https://www.instagram.com/carryminati... 
Carryminati Productions Official► @carryminatiproductionsoffi535  
Facebook ► https://www.facebook.com/CarryDeol/
Twitter ► https://twitter.com/CarryMinati
Snapchat► heyAjey

For Business Related queries: workforcarry@gmail.com 

About CarryMinati : Youthoob certified member

DISCLAIMER: please refer to the below link. 
https://bit.ly/3iRKHH8",2024-10-23T07:59:19Z,CarryMinati,23,"['CarryMinati', 'Carry', 'youtuber', '#CarryMinati', 'roast', 'carry new video', 'carryminati new video', 'carry new roast', 'carryminati new roast', 'MrBeast', 'MrBeast India', 'Bhuvan Bam', 'BB ki vines', 'Ashish Chanchlani', 'carryminati latest', 'ishowspeed parody', 'purav jha', 'harsh beniwal', 'Techno Gamerz', 'triggered insaan', 'fukra insaan', 'mortal bgmi', 'mythpat', 'beerbiceps', 'beerbiceps roast', 'round2hell', 'notyourtype', ""kabita's kitchen"", 'Technical Guruji', 'Ranveer Allahbadia', 'feastables', 'MrBeast Parody', 'Indian Creators']",PT22M1S,True,56934536,8043993,0,0,301881,Comedy
hxMNYkLN7tI,Aaj Ki Raat -Full Song |Stree 2|Tamannaah Bhatia|Rajkummar Rao|Sachin-Jigar|Madhubanti|Divya|Amitabh,"Get ready to groove with the full song of Aaj Ki Raat from Stree 2! Starring Tamannaah Bhatia and her electrifying dance moves, this catchy track is sung by Madhubanti Bagchi and Divya Kumar, with lyrics by Amitabh Bhattacharya and music by Sachin-Jigar. 

👉 Subscribe to Saregama Music: https://bit.ly/3FkAS0W

Credits:
Music Composer : Sachin - Jigar
Singers : Madhubanti Bagchi, Divya Kumar, Sachin -Jigar
Lyrics : Amitabh Bhattacharya 

All Music Produced Arranged & Designed By : Sachin-Jigar, Abhishek Singh (White Noise Collectives)
Music Production Head - Romil Ved 
Backings : Sumonto Mukherjee, Sahil Vishwakarma, Hrishikesh Gangan
Recording Engineer : Swar Mehta (White Noise Collective)
Mixed and Mastered by : Eric Pillai (FSOB Studio)
Assistant Mix Engineer : Michael Edwin Pillai
Choreographer :  Vijay Ganguly 
DOP: Jishnu Bhattacharjee

Jio Studios & Dinesh Vijan present Stree 2 

Starring: Shraddha Kapoor, Rajkummar Rao, Pankaj Tripathi, Abhishek Banerjee, and Aparshakti Khurana
Directed by: Amar Kaushik
Produced by: Dinesh Vijan
Produced by: Jyoti Deshpande
Written by: Niren Bhatt

#tamannaahbhatia
#stree2
#saregamamusic
#sachinjigar 
#madhubantibagchi
#amitabhbhattacharya
#shraddhakapoor
#rajkumarrao
#pankajtripathi

Learn to sing in Sur with AI Powered Personal Music Teacher- Padhanisa by Saregama. Download Padhanisa App now; https://sarega.ma/padhanisa

To Listen To The Songs From Bad Newz, click here:
https://www.youtube.com/playlist?list=PLXCoHsJ9oLefLO2qXLfLhVIiBomnu5Ags

To Listen To The Songs From Stree 2 , click here: https://youtube.com/playlist?list=PLXCoHsJ9oLefSBV4aF7gTj3Rs9_HvubEJ&si=FYfwkPCTe-8zSDpK

To Listen To The Songs From Chamkila, click here:
https://www.youtube.com/playlist?list=PLXCoHsJ9oLedUUkYRQTTiyIw25l7VTuTz

To Listen To The Songs From Rocky Aur Rani ki Prem Kahani , click here: https://www.youtube.com/playlist?list=PLXCoHsJ9oLefBprn38xyDfvgL-73WncT9

To Listen To Saregama Originals, click here: https://www.youtube.com/playlist?list=PLXCoHsJ9oLeejQ4QL6fdOGBXFz2G_gDex

Aawaz Aapki, Gaane Hamare, Ab Sunegi Duniya Saari
Make your own cover on this song and we’ll launch it on our Openstage Youtube Channel.
Send it on content@saregama.com 

To buy Saregama Carvaan, visit  https://www.saregama.com/carvaan/carvaanhindi
To buy virus free original tracks, visit  https://www.saregama.com/musicstore

Label:: Saregama India Ltd, A RPSG Group Company

To buy the original and virus free track, visit www.saregama.com

Follow us on:

YouTube: http://www.youtube.com/saregamamusic

Facebook: http://www.facebook.com/Saregama

Instagram: https://www.instagram.com/saregama_official/

X: https://twitter.com/saregamaglobal",2024-10-24T11:30:37Z,Saregama Music,10,"['aaj ki raat', 'aaj ki rat', 'aaj ki raat stree2', 'aaj ki rat stree2', 'stree2 songs', 'stree2 song', 'stree2 new song', 'tamanna new song', 'tamanna bhatia new song', 'tamanna song', 'stree2 teaser', 'stree2 trailer', 'Aaj ki raat maza husn ka aankhon se leejiye', 'Aaj ki raat maza husn ka', 'Aaj ki raat tamanna song', 'Aaj ki raat maza husn ka tamanna bhatia song', 'new hindi song', 'shraadha kapoor', 'rajkumar rao', 'pankaj tripathi', 'sachin jigar songs', 'madhubanti bagchi songs', 'amitabh bhattacharya songs']",PT4M47S,False,24492617,168068,0,0,4554,Music
P1lNSlxDLL0,TIGER Etni Paas Aagya 😲 Road Pe,"Folllow  me on Instagram- https://www.instagram.com/souravjoshivlogs/?hl=en
 
I hope you enjoyed this video

hit likes.
And do subscribe to my channel

Thank you so much for watching

god bless you all.
lots of  ❤️

( For Collaboration - officialsouravjoshivlogs@gmail.com",2024-10-30T02:30:13Z,Sourav Joshi Vlogs,22,"['sourav joshi', 'sourav joshi vlogs', 'family vlogs', 'daily vlogs', 'piyush joshi', 'piyush joshi vlogs', 'sourav joshi arts', 'vlogs', 'family vlog', 'KUNALI', 'KUNALI JOSHI', 'KUNALI JOSHI VLOGS', 'kunali', 'kunali vlogs', 'kunali vlog', 'kunali k toys', 'kunali ka dant tut gya', 'ipl', 'ipl match', 'ipl match vlog', 'new gaming pc', 'new gaming pc vlog', 'gaming pc', 'kunali ka gaming pc', 'gaming pc for kunali', 'Secret Room', 'WE BUILD A HIDDEN SECRET ROOM IN OUR HOUSE', 'SECRET ROOM IN OUR HOUSE']",PT8M31S,False,4743992,241528,0,0,6023,People & Blogs
jM0yXzz89xU,"Guri Aa Re - Achurjya Borpatra, Ankita Bhattacharyya | Bijay Anand Sahu | Sachin Baruah | Sambalpuri","Presenting #GuriAaRe (Music Video) by #AchurjyaBorpatra and #Ankita Bhattacharyya and music
composed by #BijayAnandSahu starring #Priyam Pallabee exclusively on Achurjya Borpatra Official.

Stream Now:
Reels: https://www.instagram.com/reels/audio/519297757591031?igsh=MXIxYjA5NnUzZmsxcg==
Apple Music: https://music.apple.com/us/album/guri-aa-re-single/1776850972

Audio Credits :
Singer: Achurjya Borpatra, Ankita Bhattacharyya
Music-Composer: Bijay Anand Sahu
Lyrics: Lucky David, Deepak Ranjan Naik
Lyrics Assistant: Soumya Rj
Guitar & Shehnai Record in Contrabass Music Studios, Chennai
Engineer: Vyshak PK
Guitars: Godfrey
Shehnai: Dr BALLESH
Mpc: BC Da
Flute: Lakhinandan Lahon
Mixed and Mastered by Sivanesh Natarajan at Shimmr Studios, Chennai

Video Credits :
Choreographed by Sachin Baruah
Cast: Achurjya Borpatra, Priyam Pallabee
Cinematography: Bitul Das
Editor Manas Kashyap
Color: Onkar Singh
Costume: Juri Kalita
Makeup: Barby Khan
Hair Stylist (Achurjya Borpatra): Panku Hazarika
Production Manager: Prasanta Saloi
Settings: Manzur
Assistant Choreography: Deep Phukan(Karncha), Rupam Borah (RV), Ribrib Das, Anwesha Baruah and Mithurani Gogoi
Assistant Makeup: Bhanita and Jyotshmita
Still Photography: Mridu Poban Boruah
Still Makeup. Rupjyoti
Poster: Nongthombam Deepak Singha

Special Thanks to Diganta Bordoloi, Sunit Gogoi, Jugantar Nath, Montu Gohain, Darpan Bortamuly, Saundarjya Bhuyan Hazarika, Mukunda Kalita, Luit Kakoty, Arnab Hazarika, Monuj Boraik, Bhargav Khound, Samudra Bora, Janam Kashyap, Ashish, Borah, Biplu Dutta, Mriganka Saikia, Trailukya Boruah, Bolin Bora, Mouchum Borah, Ankur Buragohain, Nitu Khanikar, Uttam Kalita, Paplu Chetia, Anshuraj Kashyap and entire team AB.
Cards
AB Production. All Rights Reserved.

Label: AB Production
Music Publisher. Eikhon Axom Hoi Bhai Media
NOTE: Any illegal reproduction or re-upload of this content in any form will result in immediate action against the person concerned.
Enjoy & stay connected with us!
Guri Aa Re - Achurjya Borpatra | Ankita Bhattacharyya | Bijay Anand Sahu | Sambalpuri Music Video
2024",2024-10-29T16:38:46Z,Achurjya Borpatra Official,10,"['eahb media', 'guri aa re', 'guri aare', 'achurjya borpatra', 'bijay anand sahu', 'ankita bhattacharyya', 'sambalpuri song', 'sambalpuri dance song', 'mantu chhuria', 'rani guri', 'rasa jamudali', 'rasia', 'alta makhi', 'chameli hai hai', 'darling nil sagar', 'nagpuri song', 'mor bela', 'Ghumra Dhari Aaemu Barati', 'achurjya borpatra live', 'dulhan banami', 'sambalpuri dj song', 'sambalpuri remix', 'new assamese song', 'pagol mon janam kashyap', 'priyam pallabee', 'baganiya song', 'sadri song new', 'viral reel', 'viral song']",PT3M38S,False,244333,18813,0,0,1079,Music
9cqUmfYkJZM,NEET 2025 Big Update🤯 | NTA Committee Report Out #neet #neet2025 #update,"Link to Biology at Ease Shorts Channel-
https://youtube.com/@biologyateaseshorts8012?si=npsCYxSzaEv_s5ZR

FROG Short Series -
https://youtube.com/playlist?list=PLtvLAK4LEZ7qPywTT9fh9vMBdujPBm0rK&si=cLnXCZvindRutk_v

Reproduction Unit Shorts-
https://youtube.com/playlist?list=PLtvLAK4LEZ7rrsSbAtTYeajVdci2i4nVb&si=7Q0hquAK4hfkKkmK

Genetics & Evolution Unit Shorts-
https://youtube.com/playlist?list=PLtvLAK4LEZ7oBsyVrmN-nntfeblpE0oTK&si=zA0CXLkcrhRzf7Qe

Biology in Human Welfare Unit Shorts-
https://youtube.com/playlist?list=PLtvLAK4LEZ7r8a4iv7NeTOEylmX75V9ky&si=DqMXb0wPhSwfwpVB

Structural Organisation Unit Shorts-
https://youtube.com/playlist?list=PLtvLAK4LEZ7rbCL-OSzzWcMq1fJSMbT8x&si=vrzvzivL5U0FTxey

NCERT Biology Most Important Lines Series-
https://youtube.com/playlist?list=PLtvLAK4LEZ7pKOG4oOaf-HGGagjxn9CKR

Link to NEET BIOLOGY Short Desi Tricks-
https://youtube.com/playlist?list=PLtvLAK4LEZ7pMp-WH3E87Zog1FHwPhc7X

Class XII Genetics: https://youtube.com/playlist?list=PLtvLAK4LEZ7piOug_2mQpnXsEoe4aZQD7

NEET Toppers' Interviews -
https://youtube.com/playlist?list=PLtvLAK4LEZ7q0sA36boT4zt6IUZpjrgxE

Class XI BIOLOGY Videos:
https://youtube.com/playlist?list=PLtvLAK4LEZ7rRc9MG-os5Uh-ziKOcYR8k

Class XII BIOLOGY Videos-
https://youtube.com/playlist?list=PLtvLAK4LEZ7piOug_2mQpnXsEoe4aZQD7

Best Courses after 12th PCB-
https://youtu.be/d4j6Pz0KZGA

Link to My Telegram Channel-
https://t.me/renuka_biologyatease

My Instagram Handle-
https://instagram.com/biology_at_ease?igshid=oltmzsgp9nnh

Link to my Vlogging Channel-
https://www.youtube.com/channel/UC1fAQS8xbqBNhToeBgA5xsw

Lil Brother's YouTube Channel-
https://youtube.com/c/VishalAnthwal",2024-10-30T09:53:10Z,Biology at Ease,27,"['BIOLOGYATEASE', 'BIOLOGYATEASENEET', 'NEET', 'NEET2025', 'NEETLATESTNEWSTODAY', 'NEETUPDATES', 'NEETLATESTUPDATE', 'NEETNEWS', 'NTANEET', 'NEET2025COMMITTEEREPORT', 'NTAREPRTNEET', 'NTAREPORTNEET2025', 'NEET2025REPORT', 'UNACADEMYNEET', 'PHYSICSWALLAH', 'NEETNEWS2025', 'NTANEETUPDATE2025', 'NTANEETNEWS2025', 'NTANEETUPDATES', 'NEETLATESTNEWS2025', 'NEET2025ATTEMPTLIMIT', 'NEETAGELIMIT', 'NEET2025LATEST', 'BIOLOGYATEASESHORTS', 'NEETBIOLOGY', 'NEET2025STRATEGY', 'CANICRACKNEETIFISTARTNOW', 'HOWTOCRACKNEETIN5MONTHS', '5MONTHSPLANNEET', 'NEET2025SYLLABUS', 'NEET2025REFORMS', 'NEETREFORMS']",PT7M54S,False,123180,4694,0,0,798,Education
9vzttojcMwA,"From Zero to 2 Million: A Story of Struggles, Success & Inspiration | LoLzZz Gaming","2 Million! It’s beyond anything I ever imagined. In this video I am going to share the story behind this amazing milestone. Going from zero to 2 million has been a journey of ups and downs, doubts, and battles with anxiety. Each challenge has taught me something new and made me stronger. Thank you for being part of this journey, Just a Reminder 2 Million is not my stop.

Instagram - https://www.instagram.com/lolzzzgaming/

#lolzz #journey #2million",2024-10-28T15:30:06Z,LoLzZz Gaming,20,"['LOLZZ', 'lolzz life journey', 'lolz gaming', 'godl lolzz', '2 million', '2 million special', 'godl lolzz story']",PT37M53S,False,456521,85335,0,0,4550,Gaming
